stock_id,price,pe,eps_ttm,gross_margin,market_cap,updated,revenue_ttm
3323,37.0,,-1.92,8.15,3677918464.0,2026-05-28,4862163968.0
3324,1050.0,37.988422,27.64,28.09,96153534464,2026-06-16,27412916224
3325,11.75,,-1.64,3.85,1294481152.0,2026-05-28,1199271936.0
3332,65.1,18.441927,3.53,36.39,3131583232.0,2026-05-28,1673755008.0
3338,72.5,40.502792,1.79,19.25,6294895616.0,2026-05-28,3542885888.0
3339,45.8,,-2.0,6.99,3126688256.0,2026-05-28,888860032.0
3346,19.5,177.27274,0.11,10.54,2349327872.0,2026-05-28,8542794752.0
3349,17.9,,-1.02,18.92,824670912.0,2026-05-28,443208992.0
3354,31.35,,-0.84,16.91,2198011136.0,2026-05-28,101063000.0
3356,62.0,10.0,6.2,49.98,4956383744.0,2026-05-28,1039686976.0
3357,283.0,29.94709,9.45,27.17,28875870208.0,2026-05-28,6799881216.0
3360,14.1,,-0.48,3.81,1077268224.0,2026-05-28,8311583232.0
3362,110.5,,-1.08,16.98,15804176384.0,2026-05-28,4414309888.0
3363,815.0,4794.1177,0.17,15.65,92617064448.0,2026-05-28,1862560000.0
3372,21.5,,-1.22,-5.36,3769466112.0,2026-05-28,1180856064.0
3373,16.65,,-1.27,16.37,792852736.0,2026-05-28,389454016.0
3374,255.0,51.41129,4.96,27.51,69197897728.0,2026-05-28,7606850048.0
3376,194.5,303.90625,0.64,13.46,38076063744,2026-06-26,10270270464
3379,39.45,18.696684,2.11,13.35,1500756992.0,2026-05-28,1889816960.0
3380,36.1,,-0.36,17.39,19556038656.0,2026-05-28,23252109312.0
3388,111.0,29.6,3.75,18.06,8220881920.0,2026-05-28,7593559040.0
3390,28.5,,-0.55,14.02,2250302976.0,2026-05-28,808435008.0
3402,146.0,19.623655,7.44,23.49,10665008128.0,2026-05-28,5377631232.0
3406,700.0,21.347971,32.79,31.95,78920146944,2026-06-26,25808244736
3413,318.0,15.340087,20.73,24.32,35161579520.0,2026-05-28,21533851648.0
3416,179.0,25.246826,7.09,38.61,14408068096.0,2026-05-28,3786426112.0
3419,13.55,,-1.79,11.38,1632517632.0,2026-05-28,1780728064.0
3426,47.75,20.14768,2.37,30.15,1260600064.0,2026-05-28,558905984.0
3430,171.0,54.458595,3.14,22.18,5765435904.0,2026-05-28,1830343936.0
3432,18.75,,-0.87,15.1,791812480.0,2026-05-28,208176000.0
3434,29.35,63.804348,0.46,18.05,1049407744.0,2026-05-28,579449984.0
3437,23.45,,-2.65,1.59,3389650688.0,2026-05-28,1499341952.0
3438,72.1,72.82828,0.99,33.84,3400655360.0,2026-05-28,1010785984.0
3441,50.2,47.358494,1.06,32.29,2010008064.0,2026-05-28,425484000.0
3443,4420.0,134.02061,32.98,24.88,592328589312,2026-06-26,38565146624
3444,115.5,53.97196,2.14,21.0,5197153280.0,2026-05-28,1275037952.0
3447,36.65,23.050316,1.59,9.69,2838505984.0,2026-05-28,3722042112.0
3450,481.0,96.00798,5.01,26.23,70072557568.0,2026-05-28,7913473024.0
3455,221.5,83.5849,2.65,54.6,13256996864,2026-06-26,1459460992
3465,27.8,695.0,0.04,16.77,982170176.0,2026-05-28,1570434944.0
3466,32.75,,-1.11,8.18,2550965248.0,2026-05-28,118052000.0
3467,74.1,127.75862,0.58,0.0,2304996608.0,2026-05-28,
3479,137.5,22.615131,6.08,25.78,9976197120.0,2026-05-28,8480971776.0
3481,65.0,2166.6667,0.03,10.13,518768427008,2026-06-26,237436518400
3483,93.8,25.420055,3.69,19.45,9197020160.0,2026-05-28,9236063232.0
3484,43.1,10.829145,3.98,24.01,3397486592.0,2026-05-28,4586013184.0
3485,340.0,58.020477,5.86,52.91,13120940032.0,2026-05-28,539089024.0
3489,21.65,,-0.09,6.15,1958289024.0,2026-05-28,868755968.0
3490,38.45,769.0,0.05,23.31,2114999936.0,2026-05-28,256692992.0
3491,1230.0,164.0,7.5,53.71,84630306816,2026-06-26,2852219904
3492,23.6,13.409091,1.76,30.18,838545792.0,2026-05-28,827668992.0
3494,7.96,,-1.84,11.61,754608000,2026-06-26,976684032
3498,145.0,302.08334,0.48,38.61,8759596032.0,2026-05-28,1465869952.0
3499,14.7,,-1.3,20.92,808067776.0,2026-05-28,333380000.0
3501,39.85,13.372482,2.98,18.07,4712577536.0,2026-05-28,5337426944.0
3504,77.1,,-0.08,17.95,8794009600.0,2026-05-28,2723435008.0
3508,20.2,,-1.51,7.36,2085361152.0,2026-05-28,828499968.0
3511,20.1,,-1.18,13.29,1607456256.0,2026-05-28,1757409024.0
3512,20.55,8.45679,2.43,41.33,2323636992.0,2026-05-28,938702016.0
3515,232.0,15.293342,15.17,13.67,28662218752,2026-06-26,50743046144
3516,23.2,85.92593,0.27,14.19,1381812224.0,2026-05-28,1118796032.0
3518,28.9,,-1.58,4.17,2909427456,2026-06-26,307944000
3520,14.5,,-0.1,12.15,998278592.0,2026-05-28,1272787968.0
3521,12.2,,-0.07,19.08,2266339584.0,2026-05-28,246806000.0
3522,11.75,,-2.6,45.53,1223128064.0,2026-05-28,1217584000.0
3523,14.5,,-1.45,-59.98,931739072.0,2026-05-28,90128000.0
3526,370.0,23.963732,15.44,49.55,24279941120.0,2026-05-28,4105061120.0
3527,58.3,,-1.84,38.82,2591150592.0,2026-05-28,1448880000.0
3528,113.5,49.7807,2.28,11.57,7562051072.0,2026-05-28,10734853120.0
3529,3470.0,136.77571,25.37,1.0,259163897856.0,2026-05-28,4031311872.0
3530,67.6,38.850574,1.74,25.34,5237370880,2026-06-26,2040770944
3531,23.25,80.17242,0.29,17.86,1422318720.0,2026-05-28,1203272960.0
3532,336.0,215.38463,1.56,10.39,130317025280,2026-06-26,12658681856
3533,2105.0,30.032816,70.09,50.81,236228755456,2026-06-26,35345494016
3535,120.5,,-1.07,40.38,9525766144.0,2026-05-28,459860992.0
3537,73.9,29.560001,2.5,13.77,4156356352.0,2026-05-28,2966889984.0
3540,26.5,35.81081,0.74,30.59,1920151424.0,2026-05-28,5087609856.0
3541,22.4,,-0.83,34.83,1248377600.0,2026-05-28,1069961984.0
3543,35.4,,-2.24,8.8,3867910400.0,2026-05-28,3210330112.0
3545,58.2,,-4.64,23.88,12486996992.0,2026-05-28,11433342976.0
3546,80.8,41.22449,1.96,91.93,4720982528.0,2026-05-28,1596344064.0
3548,83.0,40.686275,2.04,11.12,5622722560,2026-06-26,8471115776
3550,28.6,,-1.18,16.208,3075930112,2026-06-11,
3551,217.5,26.268116,8.28,35.72,13427773440.0,2026-05-28,3122033920.0
3552,56.0,83.582085,0.67,18.61,5483429888.0,2026-05-28,8150352896.0
3555,212.0,166.92914,1.27,26.42,8479744512.0,2026-05-28,549409024.0
3556,61.1,28.685444,2.13,48.01,3892247040.0,2026-05-28,1025420992.0
3557,23.6,2360.0,0.01,32.83,1989844224.0,2026-05-28,3753696000.0
3558,141.5,27.26397,5.19,15.31,8357114368.0,2026-05-28,14099746816.0
3563,816.0,51.809525,15.75,60.34,52192059392.0,2026-05-28,3262891008.0
3564,48.15,74.07693,0.65,22.02,2846772480.0,2026-05-28,2555877120.0
3567,29.25,27.594341,1.06,30.34,993154496.0,2026-05-28,276404000.0
3570,172.5,12.436914,13.87,28.59,2949232384.0,2026-05-28,2433414912.0
3576,16.5,,-0.77,-32.86,26841028608,2026-06-26,2587730944
3577,161.0,68.220345,2.36,55.74,10298470400.0,2026-05-28,1243603968.0
3580,101.0,52.331608,1.93,54.9,3983910144.0,2026-05-28,404993984.0
3581,240.0,296.2963,0.81,33.1,12241439744.0,2026-05-28,1569787008.0
3583,812.0,60.869564,13.34,33.94,65265020928,2026-06-26,11679304704
3587,329.5,55.658783,5.92,30.02,23007913984.0,2026-05-28,5731473920.0
3588,61.7,123.4,0.5,33.38,3824979456.0,2026-05-28,1400947968.0
3591,26.05,,-0.34,21.23,3698642176.0,2026-05-28,2307824128.0
3592,274.0,15.307262,17.9,28.26,20784330752.0,2026-05-28,22008254464.0
3593,15.8,,-1.4,0.37,961042112,2026-06-26,990099968
3594,50.8,103.67347,0.49,38.86,4845303808.0,2026-05-28,2157965056.0
3596,181.5,14.613526,12.42,15.21,39994249216,2026-06-26,53057388544
3597,25.5,75.0,0.34,23.7,994449024,2026-06-26,856907008
3605,78.3,19.575,4.0,25.95,13573547008.0,2026-05-28,11103818752.0
3607,15.2,760.0,0.02,12.0,1849262336.0,2026-05-28,2782425088.0
3609,28.2,4.3925233,6.42,12.62,1079196800.0,2026-05-28,609833984.0
3611,189.0,9.702259,19.48,32.27,8974664704.0,2026-05-28,11529033728.0
3615,48.7,59.390244,0.82,22.55,3334342912.0,2026-05-28,927630976.0
3617,211.5,14.707928,14.38,53.93,20043018240.0,2026-05-28,11932871680.0
3622,56.4,9.276316,6.08,42.77,8534904832.0,2026-05-28,1715078016.0
3623,22.95,,-0.16,1.22,669818752.0,2026-05-28,304232992.0
3624,100.0,54.054054,1.85,25.29,11734099968.0,2026-05-28,2675360000.0
3625,14.3,,-0.6,13.38,1572113408.0,2026-05-28,418054016.0
3628,66.8,16.7,4.0,29.74,3006000128.0,2026-05-28,3355283968.0
3629,16.0,,-0.65,24.43,527276512.0,2026-05-28,23137000.0
3630,25.65,13.790322,1.86,8.83,5237520384.0,2026-05-28,2406640128.0
3631,36.45,,-0.7,18.36,2982372352.0,2026-05-28,27762000.0
3632,9.3,,-0.38,57.33,380267712.0,2026-05-28,273483008.0
3645,104.0,67.973854,1.53,29.89,14222407680.0,2026-05-28,2382356992.0
3646,23.95,42.767857,0.56,27.53,941163200.0,2026-05-28,668782976.0
3652,33.95,25.335821,1.34,34.41,2549577216.0,2026-05-28,2509595904.0
3653,3405.0,93.879234,36.27,40.89,499625197568,2026-06-26,20828491776
3661,3870.0,57.18085,67.68,31.78,317693427712,2026-06-26,24628092928
3663,85.7,,-0.08,3.89,9297935360.0,2026-05-28,5714969088.0
3664,7.67,,-6.02,57.22,551818176.0,2026-05-28,468231008.0
3665,1855.0,40.09077,46.27,31.2,361871572992,2026-06-26,75990138880
3666,28.2,,-3.45,-18.73,2524717824.0,2026-05-28,418124000.0
3669,38.25,33.849556,1.13,58.16,3554190080.0,2026-05-28,2661479936.0
3672,10.6,,-2.25,34.16,432378016.0,2026-05-28,199355008.0
3673,81.0,29.8893,2.71,7.33,32939784192.0,2026-05-28,67018854400.0
3675,384.0,144.3609,2.66,34.85,20374243328.0,2026-05-28,2695970048.0
3679,120.5,12.384378,9.73,31.77,7594178560.0,2026-05-28,4285199872.0
3680,535.0,56.854412,9.41,41.64,51381936128.0,2026-05-28,7503495168.0
3684,58.3,17.096773,3.41,32.87,1766664832.0,2026-05-28,1177654016.0
3685,28.45,,-1.02,20.81,2263880448.0,2026-05-28,1196194048.0
3686,16.75,,-0.5,-0.735,1281291264,2026-06-11,
3687,71.5,18.965517,3.77,40.39,2149361408.0,2026-05-28,1884824960.0
3689,132.0,18.131868,7.28,30.11,11538383872.0,2026-05-28,6643236864.0
3691,152.5,,-7.61,12.3,14012157952,2026-06-26,7427342848
3693,560.0,36.553524,15.32,26.82,24074788864.0,2026-05-28,6617055232.0
3694,66.6,16.691729,3.99,14.54,10318285824.0,2026-05-28,12048616448.0
3701,52.6,,-0.38,17.18,12447158272.0,2026-05-28,9031537664.0
3702,121.5,21.73524,5.59,4.17,204013568000.0,2026-05-28,1066776002560.0
3703,20.05,11.138888,1.8,12.87,16505480192.0,2026-05-28,33336532992.0
3704,45.35,29.070513,1.56,27.13,18345748480.0,2026-05-28,24570488832.0
3705,55.6,16.797583,3.31,43.48,14809892864.0,2026-05-28,8037233152.0
3706,83.5,16.276802,5.13,10.66,110822203392,2026-06-26,113775796224
3707,81.6,,-1.97,-0.67,32352194560,2026-06-26,6023385088
3708,124.0,,-4.44,15.21,11164760064.0,2026-05-28,1005478016.0
3709,87.3,12.2784815,7.11,6.67,10962212864.0,2026-05-28,43966767104.0
3710,6.23,,-1.48,18.56,1789571968.0,2026-05-28,7016975872.0
3711,632.0,62.02159,10.19,18.5,2773147451392,2026-06-26,670896619520
3712,16.6,,-22.85,-47.15,4087617280.0,2026-05-28,31403147264.0
3713,15.7,,-1.13,13.7,1383012992.0,2026-05-28,325180000.0
3714,72.7,,-3.69,5.34,53555044352.0,2026-05-28,21796544512.0
3715,171.0,63.333332,2.7,18.53,48491253760.0,2026-05-28,20528400384.0
3716,34.4,14.453781,2.38,38.91,5027250176.0,2026-05-28,8543342080.0
3717,21.6,,,13.41,4489461760.0,2026-05-28,5559697920.0
4102,17.0,,-0.34,21.33,720358016.0,2026-05-28,468440000.0
4104,69.5,15.108696,4.6,21.35,13091537920.0,2026-05-28,8982868992.0
4105,73.0,11.661342,6.26,57.54,18151446528.0,2026-05-28,6514585088.0
4106,23.2,19.495798,1.19,46.47,2341149184,2026-06-26,2431269888
4107,113.5,14.6640835,7.74,44.34,7865323008.0,2026-05-28,2163325952.0
4108,11.9,,-0.29,31.51,2363566080,2026-06-26,138556992
4109,11.15,25.930231,0.43,28.86,1323913984.0,2026-05-28,487664000.0
4111,29.9,10.992647,2.72,40.2,1788981376.0,2026-05-28,1413632000.0
4113,14.25,,-0.43,20.28,3293718528.0,2026-05-28,610174976.0
4114,30.05,18.10241,1.66,42.84,15172894720.0,2026-05-28,6369528832.0
4116,37.0,21.142857,1.75,32.154998,1648941952,2026-06-11,
4117,4.15,0.5577957,7.44,27.633000000000003,293921120,2026-06-11,
4119,44.5,49.444447,0.9,26.06,5318134272,2026-06-26,1359225984
4120,44.35,,-6.54,49.65,3847234048.0,2026-05-28,4589818880.0
4121,13.3,,-0.36,34.19,1100548992,2026-06-26,3812101120
4123,37.2,3.2517483,11.44,42.1,28205119488,2026-06-26,1603307008
4126,79.9,15.248093,5.24,30.08,5800740352,2026-06-26,2382937088
4127,65.8,,-0.22,56.84,3011008256.0,2026-05-28,593457984.0
4128,15.5,,-1.29,39.89,9116644352,2026-06-26,1939281024
4129,90.0,15.873015,5.67,77.62,8679419904.0,2026-05-28,5852597760.0
4130,24.9,249.0,0.1,34.58,3405074944,2026-06-26,471483008
4131,33.9,,-0.78,39.1,1346508032.0,2026-05-28,235544000.0
4133,20.25,,-0.02,46.49,1226218496,2026-06-26,348707008
4137,102.0,15.0,6.8,81.53,8414219776.0,2026-05-28,3998395904.0
4138,50.7,13.377309,3.79,44.04,2024451072.0,2026-05-28,1378301056.0
4139,22.95,,-1.55,11.46,1032977536.0,2026-05-28,1082953984.0
4142,16.8,,-0.57,23.75,7081334272,2026-06-26,1411713024
4147,60.1,,-0.61,45.24,16269215744,2026-06-26,601190016
4148,29.5,12.995595,2.27,27.86,1983453312,2026-06-26,2928755968
4153,31.6,20.519482,1.54,29.13,1853908864.0,2026-05-28,884630016.0
4154,13.1,,-1.82,-74.3,502909024.0,2026-05-28,26763000.0
4155,14.85,26.052633,0.57,29.33,2095691392.0,2026-05-28,1527699968.0
4157,9.01,150.16667,0.06,93.37,6413624320.0,2026-05-28,258934000.0
4160,39.95,49.9375,0.8,41.030997,1066278784,2026-06-11,
4161,22.9,18.92562,1.21,28.31,1369607808.0,2026-05-28,865761024.0
4162,57.9,21.524164,2.69,94.32,8318935040,2026-06-26,963828992
4163,111.0,21.807465,5.09,44.077,5625440256,2026-06-11,
4164,28.0,28.0,1.0,26.35,5468708352.0,2026-05-28,4551212032.0
4166,23.3,25.88889,0.9,57.29,5662717440.0,2026-05-28,1414695040.0
4167,19.2,11.22807,1.71,34.02,5960526848.0,2026-05-28,1171406976.0
4168,27.75,,-2.16,47.405,3122457856,2026-06-11,
4169,154.5,482.8125,0.32,45.26,10263684096.0,2026-05-28,703089024.0
4171,17.3,,-1.93,70.998,991332672,2026-06-11,
4173,18.0,15.5172415,1.16,19.88,1342332032.0,2026-05-28,1564578944.0
4174,26.55,,-31.22,-1.79187,3493448960,2026-06-26,49681000
4175,52.9,14.532967,3.64,32.412,2238886656,2026-06-11,
4178,18.55,,-0.92,32.43,3982777344.0,2026-05-28,357736992.0
4183,13.05,,-0.33,17.22,310590016.0,2026-05-28,443440000.0
4188,11.25,,-0.88,35.73,712495104.0,2026-05-28,30044000.0
4190,24.2,,-1.59,64.5,1438544896.0,2026-05-28,2255726080.0
4192,19.5,,-1.3,78.21,685717504.0,2026-05-28,27779000.0
4195,16.7,,-0.54,32.45,1336001024.0,2026-05-28,738401024.0
4198,37.0,,-1.96,34.36,891996032.0,2026-05-28,178000992.0
4205,72.4,17.487925,4.14,40.09,7069787648.0,2026-05-28,2055979008.0
4207,19.35,11.057143,1.75,20.84,3841710592.0,2026-05-28,5203245056.0
4303,47.1,4.2394238,11.11,19.44,4455895552.0,2026-05-28,991550976.0
4304,27.15,,-1.16,9.77,1657183360.0,2026-05-28,340520992.0
4305,44.0,11.548556,3.81,32.45,2420615936.0,2026-05-28,1066118976.0
4306,13.85,53.269234,0.26,15.39,9112829952.0,2026-05-28,13548409856.0
4401,13.6,18.630136,0.73,8.31,1668611200.0,2026-05-28,3836805120.0
4402,11.7,,-0.13,15.63,795504448.0,2026-05-28,21813000.0
4406,9.95,,-1.07,-5.59,516524384.0,2026-05-28,432379008.0
4413,16.7,32.115387,0.52,12.94,522960512.0,2026-05-28,862214016.0
4414,7.83,11.686566,0.67,19.66,2065520896.0,2026-05-28,14089076736.0
4416,10.8,,-0.64,38.87,787471232.0,2026-05-28,2134141056.0
4417,45.95,7.545156,6.09,30.73,3858467584.0,2026-05-28,3490262016.0
4419,46.05,,-1.45,26.64,7789962240.0,2026-05-28,2683063040.0
4420,37.95,6.875,5.52,3.98,1535267328.0,2026-05-28,1006483008.0
4426,7.72,,-2.94,-16.76,1333068672.0,2026-05-28,867089984.0
4430,17.25,,-0.19,21.32,970719744.0,2026-05-28,2066515968.0
4432,16.6,18.863636,0.88,22.86,839777408.0,2026-05-28,1073757952.0
4433,21.55,20.52381,1.05,19.74,1302477184.0,2026-05-28,3477201920.0
4438,59.3,20.378006,2.91,13.46,6681417216.0,2026-05-28,19444271104.0
4439,91.4,12.676838,7.21,18.42,3438025984.0,2026-05-28,7039476224.0
4440,17.75,15.570175,1.14,13.59,1199864448.0,2026-05-28,1136845056.0
4441,204.0,14.049586,14.52,23.33,13907904512.0,2026-05-28,7860526080.0
4442,50.1,10.636942,4.71,27.51,1612418304.0,2026-05-28,1697177984.0
4502,15.7,,-1.51,12.97,870827008.0,2026-05-28,987713984.0
4503,38.5,28.10219,1.37,27.15,3015063040.0,2026-05-28,706876992.0
4506,117.0,17.944786,6.52,32.52,20710404096.0,2026-05-28,6020817920.0
4510,47.8,,-1.02,15.0,5209169920.0,2026-05-28,1797981952.0
4513,14.1,,-1.79,21.53,1612504192.0,2026-05-28,1181880960.0
4523,29.0,1.324201,21.9,-49.82,1883521024.0,2026-05-28,768881984.0
4526,38.45,21.243095,1.81,13.66,9682748416.0,2026-05-28,4915194880.0
4527,45.1,13.422619,3.36,26.33,3434471680.0,2026-05-28,3067339008.0
4528,15.3,,-0.31,14.83,1287735168.0,2026-05-28,1560142976.0
4529,4.84,,-0.77,57.59,409217632.0,2026-05-28,5206000.0
4530,24.85,20.368853,1.22,37.97,889505792.0,2026-05-28,368392000.0
4532,23.2,11.37255,2.04,15.75,11278798848.0,2026-05-28,19687501824.0
4533,32.0,160.0,0.2,25.34,5069888000.0,2026-05-28,3846036992.0
4534,25.65,2565.0,0.01,14.44,2226136320.0,2026-05-28,842924032.0
4535,27.35,21.038462,1.3,19.04,2069348736.0,2026-05-28,2470778112.0
4536,159.0,10.728745,14.82,35.31,14440380416.0,2026-05-28,9202655232.0
4538,17.45,60.172417,0.29,15.55,1037751552.0,2026-05-28,399248000.0
4540,65.6,,-0.66,10.89,7556248576.0,2026-05-28,2875910912.0
4541,44.8,22.178217,2.02,22.86,3030585600.0,2026-05-28,1644009984.0
4542,261.5,204.29688,1.28,36.74,9044246528.0,2026-05-28,758179968.0
4543,38.7,73.018875,0.53,24.4,2313188096.0,2026-05-28,871814016.0
4545,38.65,227.35295,0.17,14.99,2976050176.0,2026-05-28,2320282880.0
4549,113.5,34.29003,3.31,54.02,6469777408.0,2026-05-28,1208017024.0
4550,24.95,18.7594,1.33,17.32,944083072.0,2026-05-28,944988032.0
4551,155.0,25.70481,6.03,23.12,17859409920.0,2026-05-28,8085729792.0
4552,19.7,9.516909,2.07,19.02,2285200128.0,2026-05-28,3422572032.0
4554,30.35,14.383887,2.11,42.93,799038528.0,2026-05-28,494360992.0
4555,57.8,304.21054,0.19,30.9,4016348672.0,2026-05-28,1602951040.0
4556,38.2,41.52174,0.92,39.7,1615968512.0,2026-05-28,699462016.0
4557,44.85,,-0.67,29.57,2151536896.0,2026-05-28,3970767872.0
4558,19.65,,-0.39,5.18,982499968.0,2026-05-28,1536359040.0
4560,32.3,10.695364,3.02,35.28,2199540736.0,2026-05-28,1732040960.0
4561,47.0,72.30769,0.65,20.71,2750515200.0,2026-05-28,943099008.0
4562,40.3,,-1.28,35.56,3528103680.0,2026-05-28,700472000.0
4563,48.1,,-2.67,29.76,2643095040.0,2026-05-28,2610288896.0
4564,15.2,,-1.86,-20.3,3538382080.0,2026-05-28,1102016000.0
4566,67.2,49.777775,1.35,21.61,7384497152.0,2026-05-28,5078518784.0
4568,40.1,20.05,2.0,29.4,1267886720.0,2026-05-28,1194900992.0
4569,179.0,43.341404,4.13,22.0,5440884224.0,2026-05-28,1848339968.0
4571,212.0,22.152561,9.57,32.77,11006988288.0,2026-05-28,3064956928.0
4572,146.0,49.324326,2.96,30.7,5840000000.0,2026-05-28,681793984.0
4576,255.5,126.48515,2.02,37.36,30609373184.0,2026-05-28,2981626880.0
4577,116.5,,-0.73,21.53,5724576768.0,2026-05-28,820825984.0
4580,81.6,16.385542,4.98,31.14,3819133440.0,2026-05-28,2306121984.0
4581,49.65,13.100265,3.79,32.71,1683085440.0,2026-05-28,1082706944.0
4582,25.3,16.535948,1.53,28.69,1909643904.0,2026-05-28,1356909952.0
4583,692.0,57.76294,11.98,52.13,55478575104.0,2026-05-28,3044494080.0
4584,43.2,12.631578,3.42,33.28,1296086400.0,2026-05-28,1310967040.0
4585,330.5,231.1189,1.43,50.59,34573275136.0,2026-05-28,1810040064.0
4588,55.2,17.35849,3.18,33.22,2372772096.0,2026-05-28,920284992.0
4590,71.6,26.420664,2.71,32.2,3926429440.0,2026-05-28,1202416000.0
4609,5.72,,-0.1,25.24,274255808.0,2026-05-28,157166000.0
4702,9.66,10.977273,0.88,39.43,698736768.0,2026-05-28,70187000.0
4706,32.0,91.42857,0.35,15.51,2528960000.0,2026-05-28,1111566976.0
4707,14.85,16.685394,0.89,-2.12,5995171840.0,2026-05-28,1320999040.0
4711,16.9,112.66666,0.15,14.32,1031846400.0,2026-05-28,739105024.0
4712,11.4,,,,904921728.0,2026-05-28,
4714,13.45,,-0.54,9.63,2395283456.0,2026-05-28,1832119040.0
4716,14.75,,-0.87,11.14,1392798208.0,2026-05-28,530913984.0
4720,25.75,34.7973,0.74,22.79,2948786944.0,2026-05-28,3620089088.0
4721,87.0,28.903654,3.01,18.3,6523782144.0,2026-05-28,2530661888.0
4722,272.0,136.0,2.0,16.66,27946096640.0,2026-05-28,3700677120.0
4726,27.3,,-2.17,-19.87,5658525696.0,2026-05-28,815336000.0
4728,380.0,28.571428,13.3,78.23,20695939072.0,2026-05-28,2036813952.0
4729,24.7,154.37502,0.16,20.61,1956900608.0,2026-05-28,1048422976.0
4735,30.9,12.560975,2.46,32.12,1189827968.0,2026-05-28,952726976.0
4736,122.0,8.122503,15.02,46.33,11472937984.0,2026-05-28,4301811200.0
4737,59.9,,-2.65,32.34,4629386752.0,2026-05-28,1762411008.0
4739,98.2,69.645386,1.41,14.28,12240558080.0,2026-05-28,7508189184.0
4741,61.9,213.44829,0.29,31.29,2154862848.0,2026-05-28,491496000.0
4743,48.15,,-2.18,28.21,23081955328,2026-06-26,140524000
4744,34.45,14.118853,2.44,43.18,1843327616.0,2026-05-28,1403382016.0
4745,15.55,,-3.18,13.35,1083921280.0,2026-05-28,2864079872.0
4746,50.3,13.818681,3.64,42.09,6048876544.0,2026-05-28,4771641856.0
4747,56.5,47.47899,1.19,39.97,2568548352.0,2026-05-28,569572992.0
4749,1090.0,96.80284,11.26,44.55,101078966272.0,2026-05-28,4548213248.0
4754,37.7,13.274649,2.84,47.27,1141677312.0,2026-05-28,622803008.0
4755,150.5,40.785908,3.69,21.65,15156252672.0,2026-05-28,4813355008.0
4760,425.5,61.047348,6.97,20.66,13709184000.0,2026-05-28,2121394944.0
4763,40.3,6.6174054,6.09,58.6,39862611968.0,2026-05-28,13231401984.0
4764,312.0,255.7377,1.22,22.14,26689103872.0,2026-05-28,3012755968.0
4766,356.0,17.63249,20.19,34.29,42922921984.0,2026-05-28,23482265600.0
4767,26.9,21.693548,1.24,22.51,845063488.0,2026-05-28,985763968.0
4768,491.0,1227.5,0.4,19.65,23316592640.0,2026-05-28,1499251968.0
4770,254.0,24.975418,10.17,32.98,20313903104.0,2026-05-28,4726102016.0
4771,198.5,15.791568,12.57,40.8,11653736448.0,2026-05-28,3707633920.0
4772,299.0,71.70264,4.17,54.02,44156784640.0,2026-05-28,1686694016.0
4804,3.27,,-1.54,-11.75,235413584.0,2026-05-28,130692000.0
4806,9.95,,-0.34,35.93,994473536.0,2026-05-28,112880000.0
4807,25.4,,-0.23,18.44,1244498432.0,2026-05-28,2217314048.0
4903,43.7,42.84314,1.02,12.48,4603520512.0,2026-05-28,1510347008.0
4904,107.0,28.157896,3.8,30.5,386024439808,2026-06-26,111423012864
4905,77.4,28.145454,2.75,24.84,2264681216.0,2026-05-28,784753984.0
4906,41.5,,-0.25,13.67,17745156096,2026-06-26,14451099648
4907,35.6,29.180326,1.22,31.41,4205997312.0,2026-05-28,2375648000.0
4908,239.0,121.31979,1.97,45.41,18693863424.0,2026-05-28,867843968.0
4909,52.1,,-1.25,-18.05,4863899648.0,2026-05-28,229568000.0
4911,31.85,14.610091,2.18,83.25,2029468288.0,2026-05-28,261212992.0
4912,106.0,53.807106,1.97,21.07,7101268480.0,2026-05-28,6487233024.0
4915,70.7,12.557726,5.63,16.98,33361985536.0,2026-05-28,61332226048.0
4916,102.5,65.28662,1.57,19.71,12680684544.0,2026-05-28,3805873920.0
4919,168.5,,-3.98,36.13,70730399744,2026-06-26,30115848192
4923,48.85,,-5.26,24.29,1599388032.0,2026-05-28,957520000.0
4924,11.35,29.868422,0.38,24.37,421815968.0,2026-05-28,785942976.0
4927,57.3,,-8.65,-5.74,15180946432.0,2026-05-28,11230345216.0
4930,17.45,29.083334,0.6,13.45,1396000000.0,2026-05-28,5625554944.0
4931,209.0,66.77316,3.13,20.47,13703243776.0,2026-05-28,2586244096.0
4933,74.5,12.956522,5.75,31.91,6131722752.0,2026-05-28,3007495936.0
4934,16.9,,-0.95,-1.20314,3802499840.0,2026-05-28,111270000.0
4935,37.2,27.969925,1.33,14.88,4793740800.0,2026-05-28,5350862848.0
4938,81.0,15.168539,5.34,3.96,217245581312,2026-06-26,1088832274432
4939,45.95,,-0.43,21.67,4512329728.0,2026-05-28,1417549952.0
4942,37.4,12.302632,3.04,22.84,5324563456.0,2026-05-28,6017276928.0
4943,8.88,,-1.88,-2.44,1125045888.0,2026-05-28,1850434048.0
4946,101.0,32.165604,3.14,38.8,894134400.0,2026-05-28,354759008.0
4949,95.5,50.529102,1.89,38.58,6465636352.0,2026-05-28,2608515072.0
4950,16.3,,-0.36,16.67,940984448.0,2026-05-28,1041740992.0
4951,123.0,20.989761,5.86,75.83,4200204032.0,2026-05-28,546747008.0
4952,53.3,51.747574,1.03,33.61,5799892480.0,2026-05-28,2188622080.0
4953,120.0,14.371257,8.35,16.35,8559119872.0,2026-05-28,12360780800.0
